curr_state	curr_action	next_reward	next_state	old_value	new_value
671	-1	0	790	0.0	0.0
790	-1	0	781	0.0	0.0
781	0	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	-1	0	387	0.0	0.0
387	-1	0	266	0.0	0.0
266	-1	0	273	0.0	0.0
273	-1	0	408	0.0	0.0
408	-1	0	543	0.0	0.0
543	-1	0	662	0.0	0.0
662	-1	0	653	0.0	0.0
653	-1	0	516	0.0	0.0
516	-1	0	387	0.0	0.0
387	1	0	268	0.0	0.0
268	-1	0	139	0.0	0.0
139	-1	0	18	0.0	0.0
18	-1	0	25	0.0	0.0
25	1	0	162	0.0	0.0
162	-1	0	169	0.0	0.0
169	-1	0	304	0.0	0.0
304	1	0	433	0.0	0.0
433	0	0	569	0.0	0.0
569	0	0	705	0.0	0.0
705	-1	0	840	0.0	0.0
840	1	0	969	0.0	0.0
969	-1	0	1104	0.0	0.0
1104	1	0	1233	0.0	0.0
1233	-1	0	1368	0.0	0.0
1368	-1	0	1503	0.0	0.0
1503	-1	0	1622	0.0	0.0
1622	-1	0	1613	0.0	0.0
1613	-1	0	1476	0.0	0.0
1476	-1	0	1347	0.0	0.0
1347	-1	0	1226	0.0	0.0
1226	-1	0	1233	0.0	0.0
1233	-1	0	1368	0.0	0.0
1368	1	0	1497	0.0	0.0
1497	-1	0	1632	0.0	0.0
1632	-1	0	1767	0.0	0.0
1767	-1	0	1886	0.0	0.0
1886	-1	0	1877	0.0	0.0
1877	1	0	1742	0.0	0.0
1742	0	0	1734	0.0	0.0
1734	-1	0	1725	0.0	0.0
1725	-1	0	1588	0.0	0.0
1588	-1	0	1459	0.0	0.0
1459	-1	0	1338	0.0	0.0
1338	-1	0	1345	0.0	0.0
1345	-1	0	1480	0.0	0.0
1480	-1	0	1615	0.0	0.0
1615	0	0	1735	0.0	0.0
1735	-1	0	1854	0.0	0.0
1854	-1	0	1845	0.0	0.0
1845	0	0	1709	0.0	0.0
1709	-1	0	1572	0.0	0.0
1572	-1	0	1443	0.0	0.0
1443	-1	0	1322	0.0	0.0
1322	-1	0	1329	0.0	0.0
1329	0	0	1465	0.0	0.0
1465	-1	0	1600	0.0	0.0
1600	-1	0	1735	0.0	0.0
1735	1	0	1848	0.0	0.0
1848	0	0	1976	0.0	0.0
1976	-1	0	1983	0.0	0.0
1983	-1	0	1974	0.0	0.0
1974	-1	0	1965	0.0	0.0
1965	1	0	1830	0.0	0.0
1830	-1	0	1821	0.0	0.0
1821	0	0	1685	0.0	0.0
1685	-1	0	1548	0.0	0.0
1548	-1	0	1419	0.0	0.0
1419	-1	0	1298	0.0	0.0
1298	-1	0	1305	0.0	0.0
1305	-1	0	1440	0.0	0.0
1440	-1	0	1575	0.0	0.0
1575	-1	0	1694	0.0	0.0
1694	-1	0	1685	0.0	0.0
1685	-1	0	1548	0.0	0.0
1548	-1	0	1419	0.0	0.0
1419	0	0	1299	0.0	0.0
1299	1	0	1180	0.0	0.0
1180	1	0	1053	0.0	0.0
1053	-1	0	916	0.0	0.0
916	0	0	788	0.0	0.0
788	0	0	660	0.0	0.0
660	-1	0	531	0.0	0.0
531	1	0	412	0.0	0.0
412	-1	0	283	0.0	0.0
283	-1	0	162	0.0	0.0
162	-1	0	169	0.0	0.0
169	0	0	305	0.0	0.0
305	-1	0	440	0.0	0.0
440	-1	0	575	0.0	0.0
575	-1	0	694	0.0	0.0
694	-1	0	685	0.0	0.0
685	1	0	550	0.0	0.0
550	1	0	543	0.0	0.0
543	-1	0	662	0.0	0.0
662	0	0	654	0.0	0.0
654	0	0	646	0.0	0.0
646	0	0	646	0.0	0.0
646	-1	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	-1	0	387	0.0	0.0
387	-1	0	266	0.0	0.0
266	-1	0	273	0.0	0.0
273	-1	0	408	0.0	0.0
408	0	0	536	0.0	0.0
536	1	0	665	0.0	0.0
665	-1	0	800	0.0	0.0
800	1	0	929	0.0	0.0
929	-1	0	1064	0.0	0.0
1064	-1	0	1199	0.0	0.0
1199	-1	0	1318	0.0	0.0
1318	-1	0	1309	0.0	0.0
1309	-1	0	1172	0.0	0.0
1172	-1	0	1043	0.0	0.0
1043	-1	0	922	0.0	0.0
922	-1	0	929	0.0	0.0
929	-1	0	1064	0.0	0.0
1064	-1	0	1199	0.0	0.0
1199	-1	0	1318	0.0	0.0
1318	-1	0	1309	0.0	0.0
1309	-1	0	1172	0.0	0.0
1172	-1	0	1043	0.0	0.0
1043	-1	0	922	0.0	0.0
922	-1	0	929	0.0	0.0
929	-1	0	1064	0.0	0.0
1064	1	0	1193	0.0	0.0
1193	-1	0	1328	0.0	0.0
1328	-1	0	1463	0.0	0.0
1463	-1	0	1582	0.0	0.0
1582	-1	0	1573	0.0	0.0
1573	-1	0	1436	0.0	0.0
1436	-1	0	1307	0.0	0.0
1307	1	0	1188	0.0	0.0
1188	-1	0	1059	0.0	0.0
1059	1	0	940	0.0	0.0
940	-1	0	811	0.0	0.0
811	0	0	691	0.0	0.0
691	-1	0	570	0.0	0.0
570	-1	0	577	0.0	0.0
577	-1	0	712	0.0	0.0
712	1	0	841	0.0	0.0
841	-1	0	976	0.0	0.0
976	-1	0	1111	0.0	0.0
1111	1	0	1224	0.0	0.0
1224	0	0	1352	0.0	0.0
1352	-1	0	1487	0.0	0.0
1487	1	0	1600	0.0	0.0
1600	0	0	1728	0.0	0.0
1728	-1	0	1863	0.0	0.0
1863	-1	0	1982	0.0	0.0
1982	-1	0	1973	0.0	0.0
1973	0	0	1837	0.0	0.0
1837	-1	0	1700	0.0	0.0
1700	-1	0	1571	0.0	0.0
1571	-1	0	1450	0.0	0.0
1450	0	0	1458	0.0	0.0
1458	-1	0	1465	0.0	0.0
1465	-1	0	1600	0.0	0.0
1600	1	0	1729	0.0	0.0
1729	-1	0	1864	0.0	0.0
1864	-1	0	1999	0.0	0.0
1999	-1	0	1990	0.0	0.0
1990	-1	0	1981	0.0	0.0
1981	-1	0	1844	0.0	0.0
1844	0	0	1716	0.0	0.0
1716	1	0	1589	0.0	0.0
1589	-1	0	1452	0.0	0.0
1452	-1	0	1323	0.0	0.0
1323	-1	0	1202	0.0	0.0
1202	-1	0	1209	0.0	0.0
1209	-1	0	1344	0.0	0.0
1344	-1	0	1479	0.0	0.0
1479	-1	0	1598	0.0	0.0
1598	-1	0	1589	0.0	0.0
1589	-1	0	1452	0.0	0.0
1452	-1	0	1323	0.0	0.0
1323	1	0	1204	0.0	0.0
1204	-1	0	1075	0.0	0.0
1075	-1	0	954	0.0	0.0
954	-1	0	961	0.0	0.0
961	1	0	1098	0.0	0.0
1098	-1	0	1105	0.0	0.0
1105	1	0	1242	0.0	0.0
1242	-1	0	1249	0.0	0.0
1249	0	0	1385	0.0	0.0
1385	-1	0	1520	0.0	0.0
1520	-1	0	1655	0.0	0.0
1655	-1	0	1774	0.0	0.0
1774	-1	0	1765	0.0	0.0
1765	-1	0	1628	0.0	0.0
1628	0	0	1500	0.0	0.0
1500	0	0	1372	0.0	0.0
1372	1	0	1245	0.0	0.0
1245	-1	0	1108	0.0	0.0
1108	-1	0	979	0.0	0.0
979	1	0	860	0.0	0.0
860	-1	0	731	0.0	0.0
731	1	0	612	0.0	0.0
612	-1	0	483	0.0	0.0
483	-1	0	362	0.0	0.0
362	-1	0	369	0.0	0.0
369	-1	0	504	0.0	0.0
504	-1	0	639	0.0	0.0
639	0	0	759	0.0	0.0
759	-1	0	878	0.0	0.0
878	-1	0	869	0.0	0.0
869	-1	0	732	0.0	0.0
732	-1	0	603	0.0	0.0
603	-1	0	482	0.0	0.0
482	-1	0	489	0.0	0.0
489	-1	0	624	0.0	0.0
624	0	0	752	0.0	0.0
752	-1	0	887	0.0	0.0
887	-1	0	1006	0.0	0.0
1006	-1	0	997	0.0	0.0
997	-1	0	860	0.0	0.0
860	0	0	732	0.0	0.0
732	-1	0	603	0.0	0.0
603	-1	0	482	0.0	0.0
482	-1	0	489	0.0	0.0
489	-1	0	624	0.0	0.0
624	-1	0	759	0.0	0.0
759	-1	0	878	0.0	0.0
878	-1	0	869	0.0	0.0
869	-1	0	732	0.0	0.0
732	1	0	605	0.0	0.0
605	-1	0	468	0.0	0.0
468	1	0	341	0.0	0.0
341	-1	0	204	0.0	0.0
204	0	0	76	0.0	0.0
76	-1	0	75	0.0	0.0
75	-1	0	82	0.0	0.0
82	-1	0	89	0.0	0.0
89	-1	0	224	0.0	0.0
224	-1	0	359	0.0	0.0
359	-1	0	478	0.0	0.0
478	-1	0	469	0.0	0.0
469	0	0	333	0.0	0.0
333	-1	0	196	0.0	0.0
196	1	0	69	0.0	0.0
69	-1	0	60	0.0	0.0
60	-1	0	59	0.0	0.0
59	1	0	68	0.0	0.0
68	-1	0	67	0.0	0.0
67	-1	0	74	0.0	0.0
74	0	0	82	0.0	0.0
82	-1	0	89	0.0	0.0
89	-1	0	224	0.0	0.0
224	1	0	353	0.0	0.0
353	-1	0	488	0.0	0.0
488	-1	0	623	0.0	0.0
623	-1	0	742	0.0	0.0
742	-1	0	733	0.0	0.0
733	-1	0	596	0.0	0.0
596	-1	0	467	0.0	0.0
467	-1	0	346	0.0	0.0
346	1	0	355	0.0	0.0
355	-1	0	234	0.0	0.0
234	1	0	243	0.0	0.0
243	1	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	-1	0	248	0.0	0.0
248	-1	0	383	0.0	0.0
383	0	0	503	0.0	0.0
503	-1	0	622	0.0	0.0
622	-1	0	613	0.0	0.0
613	-1	0	476	0.0	0.0
476	1	0	349	0.0	0.0
349	1	0	214	0.0	0.0
214	-1	0	205	0.0	0.0
205	-1	0	68	0.0	0.0
68	1	0	69	0.0	0.0
69	-1	0	60	0.0	0.0
60	0	0	60	0.0	0.0
60	-1	0	59	0.0	0.0
59	0	0	67	0.0	0.0
67	0	0	75	0.0	0.0
75	0	0	83	0.0	0.0
83	-1	0	90	0.0	0.0
90	-1	0	97	0.0	0.0
97	1	0	234	0.0	0.0
234	-1	0	241	0.0	0.0
241	0	0	377	0.0	0.0
377	1	0	506	0.0	0.0
506	-1	0	505	0.0	0.0
505	-1	0	632	0.0	0.0
632	-1	0	767	0.0	0.0
767	-1	0	886	0.0	0.0
886	-1	0	877	0.0	0.0
877	-1	0	740	0.0	0.0
740	-1	0	611	0.0	0.0
611	-1	0	490	0.0	0.0
490	-1	0	497	0.0	0.0
497	1	0	634	0.0	0.0
634	1	0	635	0.0	0.0
635	-1	0	506	0.0	0.0
506	-1	0	505	0.0	0.0
505	-1	0	632	0.0	0.0
632	-1	0	767	0.0	0.0
767	0	0	887	0.0	0.0
887	0	0	1007	0.0	0.0
1007	1	0	1120	0.0	0.0
1120	1	0	1249	0.0	0.0
1249	-1	0	1384	0.0	0.0
1384	1	0	1513	0.0	0.0
1513	1	0	1650	0.0	0.0
1650	-1	0	1657	0.0	0.0
1657	0	0	1785	0.0	0.0
1785	-1	0	1912	0.0	0.0
1912	-1	0	2047	0.0	0.0
2047	-1	0	2038	0.0	0.0
2038	-1	0	2029	0.0	0.0
2029	0	0	1893	0.0	0.0
1893	1	0	1758	0.0	0.0
1758	-1	0	1749	0.0	0.0
1749	-1	0	1612	0.0	0.0
1612	1	0	1485	0.0	0.0
1485	1	0	1350	0.0	0.0
1350	0	0	1342	0.0	0.0
1342	-1	0	1333	0.0	0.0
1333	-1	0	1196	0.0	0.0
1196	0	0	1068	0.0	0.0
1068	-1	0	939	0.0	0.0
939	-1	0	818	0.0	0.0
818	0	0	826	0.0	0.0
826	0	0	834	0.0	0.0
834	-1	0	841	0.0	0.0
841	-1	0	976	0.0	0.0
976	0	0	1104	0.0	0.0
1104	-1	0	1239	0.0	0.0
1239	-1	0	1358	0.0	0.0
1358	-1	0	1349	0.0	0.0
1349	0	0	1213	0.0	0.0
1213	-1	0	1076	0.0	0.0
1076	-1	0	947	0.0	0.0
947	-1	0	826	0.0	0.0
826	1	0	835	0.0	0.0
835	-1	0	714	0.0	0.0
714	0	0	722	0.0	0.0
722	1	0	731	0.0	0.0
731	1	0	612	0.0	0.0
612	-1	0	483	0.0	0.0
483	1	0	364	0.0	0.0
364	-1	0	235	0.0	0.0
235	0	0	115	0.0	0.0
115	1	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	-1	0	248	0.0	0.0
248	-1	0	383	0.0	0.0
383	-1	0	502	0.0	0.0
502	-1	0	493	0.0	0.0
493	-1	0	356	0.0	0.0
356	1	0	229	0.0	0.0
229	1	0	94	0.0	0.0
94	-1	0	85	0.0	0.0
85	-1	0	76	0.0	0.0
76	-1	0	75	0.0	0.0
75	1	0	84	0.0	0.0
84	-1	0	83	0.0	0.0
83	-1	0	90	0.0	0.0
90	1	0	99	0.0	0.0
99	-1	0	106	0.0	0.0
106	-1	0	113	0.0	0.0
113	-1	0	248	0.0	0.0
248	-1	0	383	0.0	0.0
383	-1	0	502	0.0	0.0
502	-1	0	493	0.0	0.0
493	-1	0	356	0.0	0.0
356	-1	0	227	0.0	0.0
227	1	0	108	0.0	0.0
108	1	0	109	0.0	0.0
109	0	0	101	0.0	0.0
101	1	0	94	0.0	0.0
94	-1	0	85	0.0	0.0
85	-1	0	76	0.0	0.0
76	-1	0	75	0.0	0.0
75	-1	0	82	0.0	0.0
82	-1	0	89	0.0	0.0
89	-1	0	224	0.0	0.0
224	-1	0	359	0.0	0.0
359	-1	0	478	0.0	0.0
478	1	0	471	0.0	0.0
471	-1	0	590	0.0	0.0
590	0	0	582	0.0	0.0
582	0	0	574	0.0	0.0
574	-1	0	565	0.0	0.0
565	0	0	429	0.0	0.0
429	-1	0	292	0.0	0.0
292	-1	0	163	0.0	0.0
163	0	0	43	0.0	0.0
43	0	0	51	0.0	0.0
51	-1	0	58	0.0	0.0
58	-1	0	65	0.0	0.0
65	1	0	202	0.0	0.0
202	-1	0	209	0.0	0.0
209	-1	0	344	0.0	0.0
344	1	0	473	0.0	0.0
473	-1	0	608	0.0	0.0
608	0	0	736	0.0	0.0
736	-1	0	871	0.0	0.0
871	-1	0	990	0.0	0.0
990	-1	0	981	0.0	0.0
981	-1	0	844	0.0	0.0
844	-1	0	715	0.0	0.0
715	-1	0	594	0.0	0.0
594	-1	0	601	0.0	0.0
601	-1	0	736	0.0	0.0
736	0	0	864	0.0	0.0
864	-1	0	999	0.0	0.0
999	-1	0	1118	0.0	0.0
1118	-1	0	1109	0.0	0.0
1109	-1	0	972	0.0	0.0
972	-1	0	843	0.0	0.0
843	-1	0	722	0.0	0.0
722	1	0	731	0.0	0.0
731	1	0	612	0.0	0.0
612	-1	0	483	0.0	0.0
483	-1	0	362	0.0	0.0
362	-1	0	369	0.0	0.0
369	0	0	505	0.0	0.0
505	0	0	633	0.0	0.0
633	-1	0	760	0.0	0.0
760	-1	0	895	0.0	0.0
895	-1	0	1014	0.0	0.0
1014	-1	0	1005	0.0	0.0
1005	-1	0	868	0.0	0.0
868	1	0	741	0.0	0.0
741	-1	0	604	0.0	0.0
604	1	0	477	0.0	0.0
477	-1	0	340	0.0	0.0
340	-1	0	211	0.0	0.0
211	-1	0	90	0.0	0.0
90	-1	0	97	0.0	0.0
97	1	0	234	0.0	0.0
234	1	0	243	0.0	0.0
243	-1	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	0	0	249	0.0	0.0
249	-1	0	376	0.0	0.0
376	0	0	504	0.0	0.0
504	1	0	633	0.0	0.0
633	1	0	762	0.0	0.0
762	-1	0	761	0.0	0.0
761	-1	0	888	0.0	0.0
888	-1	0	1023	0.0	0.0
1023	-1	0	1142	0.0	0.0
1142	-1	0	1133	0.0	0.0
1133	0	0	997	0.0	0.0
997	-1	0	860	0.0	0.0
860	-1	0	731	0.0	0.0
731	-1	0	610	0.0	0.0
610	-1	0	617	0.0	0.0
617	-1	0	752	0.0	0.0
752	-1	0	887	0.0	0.0
887	0	0	1007	0.0	0.0
1007	-1	0	1126	0.0	0.0
1126	-1	0	1117	0.0	0.0
1117	-1	0	980	0.0	0.0
980	1	0	853	0.0	0.0
853	1	0	718	0.0	0.0
718	-1	0	709	0.0	0.0
709	-1	0	572	0.0	0.0
572	0	0	444	0.0	0.0
444	1	0	317	0.0	0.0
317	0	0	181	0.0	0.0
181	1	0	46	0.0	0.0
46	-1	0	37	0.0	0.0
37	0	0	29	0.0	0.0
29	1	0	22	0.0	0.0
22	-1	0	13	0.0	0.0
13	-1	0	4	0.0	0.0
4	-1	0	3	0.0	0.0
3	-1	0	10	0.0	0.0
10	0	0	18	0.0	0.0
18	-1	0	25	0.0	0.0
25	-1	0	160	0.0	0.0
160	-1	0	295	0.0	0.0
295	1	0	408	0.0	0.0
408	-1	0	543	0.0	0.0
543	-1	0	662	0.0	0.0
662	0	0	654	0.0	0.0
654	0	0	646	0.0	0.0
646	-1	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	-1	0	387	0.0	0.0
387	1	0	268	0.0	0.0
268	-1	0	139	0.0	0.0
139	-1	0	18	0.0	0.0
18	0	0	26	0.0	0.0
26	1	0	35	0.0	0.0
35	-1	0	42	0.0	0.0
42	-1	0	49	0.0	0.0
49	1	0	186	0.0	0.0
186	-1	0	193	0.0	0.0
193	0	0	329	0.0	0.0
329	-1	0	464	0.0	0.0
464	0	0	592	0.0	0.0
592	-1	0	727	0.0	0.0
727	0	0	847	0.0	0.0
847	0	0	967	0.0	0.0
967	-1	0	1086	0.0	0.0
1086	-1	0	1077	0.0	0.0
1077	0	0	941	0.0	0.0
941	-1	0	804	0.0	0.0
804	1	0	677	0.0	0.0
677	-1	0	540	0.0	0.0
540	-1	0	411	0.0	0.0
411	-1	0	290	0.0	0.0
290	0	0	298	0.0	0.0
298	-1	0	305	0.0	0.0
305	1	0	442	0.0	0.0
442	-1	0	449	0.0	0.0
449	1	0	586	0.0	0.0
586	-1	0	593	0.0	0.0
593	-1	0	728	0.0	0.0
728	0	0	856	0.0	0.0
856	0	0	984	0.0	0.0
984	-1	0	1119	0.0	0.0
1119	-1	0	1238	0.0	0.0
1238	-1	0	1229	0.0	0.0
1229	0	0	1093	0.0	0.0
1093	-1	0	956	0.0	0.0
956	-1	0	827	0.0	0.0
827	-1	0	706	0.0	0.0
706	-1	0	713	0.0	0.0
713	0	0	849	0.0	0.0
849	0	0	985	0.0	0.0
985	-1	0	1120	0.0	0.0
1120	-1	0	1255	0.0	0.0
1255	0	0	1375	0.0	0.0
1375	-1	0	1494	0.0	0.0
1494	-1	0	1485	0.0	0.0
1485	-1	0	1348	0.0	0.0
1348	0	0	1220	0.0	0.0
1220	-1	0	1091	0.0	0.0
1091	-1	0	970	0.0	0.0
1924	-1	0	1795	0.0	0.0
1795	0	0	1675	0.0	0.0
1675	-1	0	1554	0.0	0.0
1554	0	0	1562	0.0	0.0
1562	0	0	1570	0.0	0.0
1570	-1	0	1577	0.0	0.0
1577	-1	0	1712	0.0	0.0
1712	-1	0	1847	0.0	0.0
1847	1	0	1960	0.0	0.0
1960	0	0	1960	0.0	0.0
1960	-1	0	1967	0.0	0.0
1967	-1	0	1958	0.0	0.0
1958	0	0	1950	0.0	0.0
1950	1	0	1943	0.0	0.0
1943	1	0	1928	0.0	0.0
1928	0	0	1928	0.0	0.0
1928	-1	0	1935	0.0	0.0
1935	-1	0	1926	0.0	0.0
1926	-1	0	1925	0.0	0.0
1925	0	0	1797	0.0	0.0
1797	0	0	1669	0.0	0.0
1669	-1	0	1540	0.0	0.0
1540	-1	0	1411	0.0	0.0
1411	-1	0	1290	0.0	0.0
1290	1	0	1299	0.0	0.0
1299	1	0	1180	0.0	0.0
1180	-1	0	1051	0.0	0.0
1051	-1	0	930	0.0	0.0
930	-1	0	937	0.0	0.0
937	1	0	1074	0.0	0.0
1074	-1	0	1081	0.0	0.0
1081	-1	0	1216	0.0	0.0
1216	0	0	1344	0.0	0.0
1344	0	0	1472	0.0	0.0
1472	0	0	1600	0.0	0.0
1600	-1	0	1735	0.0	0.0
1735	-1	0	1854	0.0	0.0
1854	0	0	1846	0.0	0.0
1846	1	0	1839	0.0	0.0
1839	-1	0	1958	0.0	0.0
1958	0	0	1950	0.0	0.0
1950	-1	0	1941	0.0	0.0
1941	-1	0	1804	0.0	0.0
1804	-1	0	1675	0.0	0.0
1675	-1	0	1554	0.0	0.0
1554	-1	0	1561	0.0	0.0
1561	-1	0	1696	0.0	0.0
1696	1	0	1825	0.0	0.0
1825	-1	0	1960	0.0	0.0
1960	0	0	1960	0.0	0.0
1960	-1	0	1967	0.0	0.0
1967	1	0	1952	0.0	0.0
1952	-1	0	1959	0.0	0.0
1959	1	0	1944	0.0	0.0
1944	1	0	1945	0.0	0.0
1945	-1	0	1952	0.0	0.0
1952	1	0	1953	0.0	0.0
1953	-1	0	1960	0.0	0.0
1960	-1	0	1967	0.0	0.0
1967	1	0	1952	0.0	0.0
1952	-1	0	1959	0.0	0.0
1959	-1	0	1950	0.0	0.0
1950	-1	0	1941	0.0	0.0
1941	0	0	1805	0.0	0.0
1805	-1	0	1668	0.0	0.0
1668	-1	0	1539	0.0	0.0
1539	-1	0	1418	0.0	0.0
1418	0	0	1426	0.0	0.0
1426	0	0	1434	0.0	0.0
1434	-1	0	1441	0.0	0.0
1441	1	0	1578	0.0	0.0
1578	-1	0	1585	0.0	0.0
1585	1	0	1722	0.0	0.0
1722	-1	0	1729	0.0	0.0
1729	1	0	1866	0.0	0.0
1866	-1	0	1873	0.0	0.0
1873	-1	0	2008	0.0	0.0
2008	-1	0	2015	0.0	0.0
2015	1	0	2000	0.0	0.0
2000	-1	0	2007	0.0	0.0
2007	-1	0	1998	0.0	0.0
1998	0	0	1990	0.0	0.0
1990	-1	0	1981	0.0	0.0
1981	-1	0	1844	0.0	0.0
1844	1	0	1717	0.0	0.0
1717	-1	0	1580	0.0	0.0
1580	1	0	1453	0.0	0.0
1453	0	0	1317	0.0	0.0
1317	0	0	1181	0.0	0.0
1181	-1	0	1044	0.0	0.0
1044	-1	0	915	0.0	0.0
915	0	0	795	0.0	0.0
795	-1	0	674	0.0	0.0
674	1	0	683	0.0	0.0
683	-1	0	562	0.0	0.0
562	0	0	570	0.0	0.0
570	-1	0	577	0.0	0.0
577	1	0	714	0.0	0.0
714	0	0	722	0.0	0.0
722	-1	0	729	0.0	0.0
729	-1	0	864	0.0	0.0
864	-1	0	999	0.0	0.0
999	1	0	1112	0.0	0.0
1112	-1	0	1247	0.0	0.0
1247	0	0	1367	0.0	0.0
1367	1	0	1480	0.0	0.0
1480	-1	0	1615	0.0	0.0
1615	-1	0	1734	0.0	0.0
1734	-1	0	1725	0.0	0.0
1725	-1	0	1588	0.0	0.0
1588	1	0	1461	0.0	0.0
1461	-1	0	1324	0.0	0.0
1324	-1	0	1195	0.0	0.0
1195	-1	0	1074	0.0	0.0
1074	0	0	1082	0.0	0.0
1082	-1	0	1089	0.0	0.0
1089	-1	0	1224	0.0	0.0
1224	-1	0	1359	0.0	0.0
1359	-1	0	1478	0.0	0.0
1478	1	0	1471	0.0	0.0
1471	-1	0	1590	0.0	0.0
1590	-1	0	1581	0.0	0.0
1581	0	0	1445	0.0	0.0
1445	-1	0	1308	0.0	0.0
1308	0	0	1180	0.0	0.0
1180	-1	0	1051	0.0	0.0
1051	1	0	932	0.0	0.0
932	-1	0	803	0.0	0.0
803	0	0	683	0.0	0.0
683	-1	0	562	0.0	0.0
562	-1	0	569	0.0	0.0
569	0	0	705	0.0	0.0
705	-1	0	840	0.0	0.0
840	-1	0	975	0.0	0.0
975	-1	0	1094	0.0	0.0
1094	0	0	1086	0.0	0.0
1086	-1	0	1077	0.0	0.0
1077	0	0	941	0.0	0.0
941	-1	0	804	0.0	0.0
804	-1	0	675	0.0	0.0
675	-1	0	554	0.0	0.0
554	-1	0	561	0.0	0.0
561	-1	0	696	0.0	0.08037890624999998
696	0	0	824	0.16921874999999997	0.366640625
824	-1	0	959	0.0	0.0
959	-1	0	1078	0.0	0.0
1078	1	0	1071	0.0	0.0
1071	0	0	1191	0.0	0.0
1191	-1	0	1310	0.0	0.0
1310	-1	0	1301	0.0	0.0
1301	-1	0	1164	0.0	0.0
1164	1	0	1037	0.0	0.0
1037	1	0	902	0.0	0.0
902	-1	0	901	0.0	0.0
901	-1	0	772	0.0	0.0
772	-1	0	643	0.0	0.0
643	0	0	523	0.0	0.0
523	0	0	403	0.0	0.0
403	0	0	283	0.0	0.0
283	-1	0	162	0.0	0.0
162	-1	0	169	0.0	0.0
169	-1	0	304	0.0	0.0
304	-1	0	439	0.0	0.0
439	-1	0	558	0.0	0.0
558	-1	0	549	0.0	0.0
549	1	0	414	0.0	0.0
414	1	0	407	0.0	0.0
407	0	0	527	0.0	0.0
527	-1	0	646	0.0	0.0
646	0	0	646	0.0	0.0
646	1	0	647	0.0	0.0
647	1	0	768	0.0	0.0
768	1	0	897	0.0	0.0
897	-1	0	1032	0.0	0.0
1032	-1	0	1167	0.0	0.0
1167	-1	0	1286	0.0	0.0
1286	-1	0	1285	0.0	0.0
1285	1	0	1158	0.0	0.0
1158	-1	0	1157	0.0	0.0
1157	1	0	1030	0.0	0.0
1030	0	0	1030	0.0	0.0
1030	1	0	1031	0.0	0.0
1031	-1	0	1158	0.0	0.0
1158	0	0	1158	0.0	0.0
1158	-1	0	1157	0.0	0.0
1157	-1	0	1028	0.0	0.0
1028	-1	0	899	0.0	0.0
899	-1	0	778	0.0	0.0
778	1	0	787	0.0	0.0
787	-1	0	666	0.0	0.0
666	-1	0	673	0.0	0.0
673	-1	0	808	0.0	0.0
808	1	0	937	0.0	0.0
937	1	0	1074	0.0	0.0
1074	-1	0	1081	0.0	0.0
1081	-1	0	1216	0.0	0.0
1216	-1	0	1351	0.0	0.0
1351	0	0	1471	0.0	0.0
1471	-1	0	1590	0.0	0.0
1590	1	0	1583	0.0	0.0
1583	0	0	1703	0.0	0.0
1703	-1	0	1822	0.0	0.0
1822	-1	0	1813	0.0	0.0
1813	1	0	1678	0.0	0.0
1678	-1	0	1669	0.0	0.0
1669	-1	0	1540	0.0	0.0
1540	-1	0	1411	0.0	0.0
1411	1	0	1292	0.0	0.0
1292	-1	0	1163	0.0	0.0
1163	0	0	1043	0.0	0.0
1043	-1	0	922	0.0	0.0
922	-1	0	929	0.0	0.0
929	1	0	1066	0.0	0.0
1066	0	0	1074	0.0	0.0
1074	1	0	1083	0.0	0.0
1083	-1	0	962	0.0	0.0
962	-1	0	969	0.0	0.0
969	-1	0	1104	0.0	0.0
1104	-1	0	1239	0.0	0.0
1239	-1	0	1358	0.0	0.0
1358	-1	0	1349	0.0	0.0
1349	0	0	1213	0.0	0.0
1213	-1	0	1076	0.0	0.0
1076	-1	0	947	0.0	0.0
947	-1	0	826	0.0	0.0
826	-1	0	833	0.0	0.0
833	-1	0	968	0.0	0.0
968	-1	0	1103	0.0	0.0
1103	1	0	1216	0.0	0.0
1216	1	0	1345	0.0	0.0
1345	-1	0	1480	0.0	0.0
1480	-1	0	1615	0.0	0.0
1615	-1	0	1734	0.0	0.0
1734	1	0	1727	0.0	0.0
1727	-1	0	1846	0.0	0.0
1846	-1	0	1837	0.0	0.0
1837	1	0	1702	0.0	0.0
1702	-1	0	1693	0.0	0.0
1693	-1	0	1556	0.0	0.0
1556	-1	0	1427	0.0	0.0
1427	1	0	1308	0.0	0.0
1308	-1	0	1179	0.0	0.0
1179	0	0	1059	0.0	0.0
1059	-1	0	938	0.0	0.0
938	-1	0	945	0.0	0.0
945	0	0	1081	0.0	0.0
